"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","Departamento Nacional da Produção Mineral.","","Conjunto de dados do levantamento exploratório 'PROJETO RADAMBRASIL - Levantamento de Recursos Naturais. Volume 7. '","AM",14,"PEDOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oYWZDTnFrMVg0WDA"
"2","Departamento Nacional da Produção Mineral.","","Conjunto de dados do levantamento exploratório 'PROJETO RADAMBRASIL - Levantamento de Recursos Naturais. Volume 7. '","PA",69,"PEDOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oYWZDTnFrMVg0WDA"
